Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
Volkswagen Vento HIGHLINE PETROL AT,Vento HIGHLINE PETROL AT,Volkswagen,2017,Petrol,"38,945",Automatic,₹7.23 Lakh,Bangalore
Jeep Compass SPORT 1.4 PETROL,Compass SPORT 1.4 PETROL,Jeep,2018,Petrol,"26,635",Manual,₹12.33 Lakh,Bangalore
MG HECTOR SMART HYBRID 1.5 PETROL,HECTOR SMART HYBRID 1.5 PETROL,MG,2021,Petrol,"13,989",Manual,₹16.59 Lakh,Bangalore
Maruti Swift ZXI,Swift ZXI,Maruti,2019,Petrol,"32,730",Manual,₹6.40 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2017,Petrol,"67,757",Automatic,₹5.66 Lakh,Bangalore
MG HECTOR SHARP 2.0 DIESEL DUAL TONE,HECTOR SHARP 2.0 DIESEL DUAL TONE,MG,2021,Diesel,"1,27,904",Manual,₹15.07 Lakh,Bangalore
Renault Duster RXZ 1.3 TURBO PETROL MT,Duster RXZ 1.3 TURBO PETROL MT,Renault,2020,Petrol,"95,849",Manual,₹7.44 Lakh,Bangalore
Mahindra Bolero B6 (O),Bolero B6 (O),Mahindra,2023,Diesel,"12,465",Manual,₹11.27 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX,Amaze 1.2L I-VTEC VX,Honda,2020,Petrol,"33,889",Manual,₹6.97 Lakh,Bangalore
Toyota Etios Liva GD,Etios Liva GD,Toyota,2012,Diesel,"1,23,224",Manual,₹3.62 Lakh,Bangalore
Mahindra Thar LX  P 4WD AT CONVERTIBLE,Thar LX  P 4WD AT CONVERTIBLE,Mahindra,2021,Petrol,"54,460",Automatic,₹14.12 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT,Kwid RXT 1.0 AMT,Renault,2017,Petrol,"76,813",Automatic,₹3.35 Lakh,Bangalore
Mahindra Thar LX  P 4WD AT CONVERTIBLE,Thar LX  P 4WD AT CONVERTIBLE,Mahindra,2021,Petrol,"52,188",Automatic,₹14.32 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2014,Petrol,"89,872",Manual,₹4.50 Lakh,Bangalore
Maruti Celerio ZXI PLUS,Celerio ZXI PLUS,Maruti,2022,Petrol,"28,788",Manual,₹5.63 Lakh,Bangalore
Maruti Ciaz VXI+,Ciaz VXI+,Maruti,2015,Petrol,"98,152",Manual,₹5.08 Lakh,Bangalore
Tata Tiago XZ PLUS DUAL TONE PETROL,Tiago XZ PLUS DUAL TONE PETROL,Tata,2021,Petrol,"35,406",Manual,₹6.30 Lakh,Bangalore
Hyundai GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,GRAND I10 NIOS ASTA AMT 1.2 KAPPA VTVT,Hyundai,2021,Petrol,"31,259",Automatic,₹6.99 Lakh,Bangalore
Ford Ecosport TREND + 1.5L PETROL AT,Ecosport TREND + 1.5L PETROL AT,Ford,2019,Petrol,"47,130",Automatic,₹7.86 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 VTVT SX,Verna FLUIDIC 1.6 VTVT SX,Hyundai,2014,Petrol,"46,423",Manual,₹5.83 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"44,032",Automatic,₹4.08 Lakh,Bangalore
Skoda Rapid 1.0 AMBITION TSI MT,Rapid 1.0 AMBITION TSI MT,Skoda,2021,Petrol,"53,234",Manual,₹8.31 Lakh,Bangalore
Hyundai Creta SX 1.6 DIESEL,Creta SX 1.6 DIESEL,Hyundai,2016,Diesel,"58,014",Manual,₹8.58 Lakh,Bangalore
MG ASTOR SHARP 1.3 TURBO AT,ASTOR SHARP 1.3 TURBO AT,MG,2022,Petrol,"7,459",Automatic,₹15.98 Lakh,Bangalore
Renault Kwid RXL 1.0 AMT,Kwid RXL 1.0 AMT,Renault,2022,Petrol,"36,615",Automatic,₹4.21 Lakh,Bangalore
Maruti New Wagon-R ZXI 1.2 AMT,New Wagon-R ZXI 1.2 AMT,Maruti,2022,Petrol,"27,743",Automatic,₹6.35 Lakh,Bangalore
Mahindra XUV500 W7,XUV500 W7,Mahindra,2018,Diesel,"85,256",Manual,₹12.06 Lakh,Bangalore
Maruti Ciaz DELTA 1.4 MT PETROL,Ciaz DELTA 1.4 MT PETROL,Maruti,2017,Petrol,"94,757",Manual,₹5.08 Lakh,Bangalore
Skoda Rapid AMBITION 1.6 MPI MT,Rapid AMBITION 1.6 MPI MT,Skoda,2017,Petrol,"1,01,424",Manual,₹5.79 Lakh,Bangalore
Maruti New Wagon-R VXI (O) 1.2,New Wagon-R VXI (O) 1.2,Maruti,2020,Petrol,"66,530",Manual,₹5.49 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC SV,Jazz 1.2L I-VTEC SV,Honda,2015,Petrol,"60,512",Manual,₹4.46 Lakh,Bangalore
Maruti Ertiga VDI SHVS,Ertiga VDI SHVS,Maruti,2016,Diesel,"94,438",Manual,₹7.99 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2012,Petrol,"1,16,738",Manual,₹3.90 Lakh,Bangalore
Maruti Alto 800 VXI,Alto 800 VXI,Maruti,2014,Petrol,"57,348",Manual,₹2.73 Lakh,Bangalore
Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Grand i10 MAGNA 1.2 KAPPA VTVT,Hyundai,2013,Petrol,"87,459",Manual,₹3.36 Lakh,Bangalore
Tata NEXON XZ PLUS PETROL DUAL TONE,NEXON XZ PLUS PETROL DUAL TONE,Tata,2017,Petrol,"17,466",Manual,₹7.79 Lakh,Bangalore
Datsun Redi Go S 1.0 AMT,Redi Go S 1.0 AMT,Datsun,2018,Petrol,"54,687",Automatic,₹2.99 Lakh,Bangalore
Maruti Swift VDI,Swift VDI,Maruti,2013,Diesel,"93,871",Manual,₹3.91 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2019,Petrol,"59,228",Manual,₹6.68 Lakh,Bangalore
Maruti Swift Dzire VDI,Swift Dzire VDI,Maruti,2014,Diesel,"89,284",Manual,₹5.72 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"1,00,708",Manual,₹3.74 Lakh,Bangalore
Hyundai Elite i20 SPORTZ 1.2,Elite i20 SPORTZ 1.2,Hyundai,2018,Petrol,"77,073",Manual,₹5.67 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2018,Petrol,"57,288",Manual,₹9.07 Lakh,Bangalore
KIA SELTOS HTK PLUS 1.5 IMT,SELTOS HTK PLUS 1.5 IMT,KIA,2021,Petrol,"43,811",Manual,₹11.16 Lakh,Bangalore
Honda Amaze 1.5L I-DTEC V,Amaze 1.5L I-DTEC V,Honda,2019,Diesel,"1,30,578",Manual,₹6.61 Lakh,Bangalore
Hyundai VENUE SX 1.0 TURBO,VENUE SX 1.0 TURBO,Hyundai,2021,Petrol,"25,798",Manual,₹9.63 Lakh,Bangalore
Hyundai Santro Xing GL PLUS,Santro Xing GL PLUS,Hyundai,2011,Petrol,"49,805",Manual,₹2.54 Lakh,Bangalore
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2012,Petrol,"23,960",Manual,₹4.60 Lakh,Bangalore
Mahindra XUV500 W11(O),XUV500 W11(O),Mahindra,2021,Diesel,"28,305",Manual,₹17.96 Lakh,Bangalore
Mahindra XUV500 W10,XUV500 W10,Mahindra,2016,Diesel,"56,575",Manual,₹11.18 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"82,706",Automatic,₹3.88 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 CRDI SX,Verna FLUIDIC 1.6 CRDI SX,Hyundai,2012,Diesel,"1,23,296",Manual,₹4.42 Lakh,Bangalore
Hyundai i20 SPORTZ 1.4 CRDI,i20 SPORTZ 1.4 CRDI,Hyundai,2012,Diesel,"84,002",Manual,₹3.85 Lakh,Bangalore
Maruti Swift ZXI,Swift ZXI,Maruti,2017,Petrol,"57,560",Manual,₹6.26 Lakh,Bangalore
Tata Tiago XZA PETROL,Tiago XZA PETROL,Tata,2017,Petrol,"94,294",Automatic,₹4.39 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"28,264",Automatic,₹11.40 Lakh,Bangalore
Hyundai Verna FLUIDIC 4S1.6 VTVT S O AT,Verna FLUIDIC 4S1.6 VTVT S O AT,Hyundai,2015,Petrol,"32,301",Automatic,₹6.33 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ U2 1.2 CRDI,GRAND I10 NIOS SPORTZ U2 1.2 CRDI,Hyundai,2020,Diesel,"39,250",Manual,₹7.09 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2018,Petrol,"26,638",Manual,₹6.09 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2011,Petrol,"53,178",Manual,₹2.45 Lakh,Bangalore
MG HECTOR SHARP PRO 1.5 TURBO MT PETROL,HECTOR SHARP PRO 1.5 TURBO MT PETROL,MG,2023,Petrol,"15,940",Manual,₹19.47 Lakh,Bangalore
Mahindra XUV300 W6 1.5 DIESEL,XUV300 W6 1.5 DIESEL,Mahindra,2021,Diesel,"29,924",Manual,₹9.66 Lakh,Bangalore
Volkswagen Ameo HIGHLINE DSG 1.5 DIESEL ,Ameo HIGHLINE DSG 1.5 DIESEL ,Volkswagen,2017,Diesel,"66,643",Automatic,₹5.60 Lakh,Bangalore
Hyundai VENUE S 1.2,VENUE S 1.2,Hyundai,2022,Petrol,"9,802",Manual,₹9.05 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT DUAL TONE,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT DUAL TONE,Hyundai,2020,Petrol,"17,472",Manual,₹6.74 Lakh,Bangalore
Maruti Wagon R 1.0 VXI AMT,Wagon R 1.0 VXI AMT,Maruti,2017,Petrol,"36,404",Automatic,₹4.24 Lakh,Bangalore
Hyundai Elite i20 MAGNA 1.2,Elite i20 MAGNA 1.2,Hyundai,2016,Petrol,"65,656",Manual,₹5.44 Lakh,Bangalore
Hyundai VENUE SX PLUS 1.0 TURBO DCT,VENUE SX PLUS 1.0 TURBO DCT,Hyundai,2020,Petrol,"29,075",Automatic,₹9.84 Lakh,Bangalore
Maruti Swift Dzire VDI,Swift Dzire VDI,Maruti,2011,Diesel,"1,10,407",Manual,₹3.60 Lakh,Bangalore
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2012,Petrol,"1,04,807",Manual,₹3.92 Lakh,Bangalore
Hyundai Tucson 2WD MT PETROL,Tucson 2WD MT PETROL,Hyundai,2019,Petrol,"31,249",Manual,₹12.41 Lakh,Bangalore
Tata NEXON XZA PLUS DIESEL,NEXON XZA PLUS DIESEL,Tata,2018,Diesel,"90,759",Automatic,₹8.06 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2021,Petrol,"24,474",Automatic,₹4.72 Lakh,Bangalore
Maruti New Wagon-R ZXI 1.2,New Wagon-R ZXI 1.2,Maruti,2022,Petrol,"8,524",Manual,₹6.68 Lakh,Bangalore
Hyundai i20 Active 1.4 SX,i20 Active 1.4 SX,Hyundai,2015,Diesel,"86,615",Manual,₹5.68 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2021,Petrol,"10,826",Automatic,₹7.63 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"82,571",Manual,₹3.72 Lakh,Bangalore
Hyundai ALCAZAR PRESTIGE (O) 6STR 2.0 AT,ALCAZAR PRESTIGE (O) 6STR 2.0 AT,Hyundai,2021,Petrol,"12,485",Automatic,₹17.10 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2016,Petrol,"47,679",Manual,₹6.07 Lakh,Bangalore
Maruti Zen Estilo VXI,Zen Estilo VXI,Maruti,2011,Petrol,"69,568",Manual,₹2.19 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2015,Petrol,"66,341",Manual,₹5.38 Lakh,Bangalore
Tata Zest XMA F-TRONIC DIESEL,Zest XMA F-TRONIC DIESEL,Tata,2014,Diesel,"96,667",Automatic,₹3.69 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2011,Petrol,"57,051",Manual,₹3.47 Lakh,Bangalore
Maruti Celerio ZXI PLUS,Celerio ZXI PLUS,Maruti,2021,Petrol,"22,245",Manual,₹5.66 Lakh,Bangalore
Hyundai Grand i10 ASTA 1.2 KAPPA VTVT,Grand i10 ASTA 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"40,581",Manual,₹4.77 Lakh,Bangalore
Hyundai Elite i20 MAGNA 1.2,Elite i20 MAGNA 1.2,Hyundai,2016,Petrol,"55,009",Manual,₹5.40 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2 AT,i10 SPORTZ 1.2 AT,Hyundai,2013,Petrol,"78,126",Automatic,₹3.02 Lakh,Bangalore
Hyundai Verna 1.6 CRDI SX,Verna 1.6 CRDI SX,Hyundai,2018,Diesel,"1,17,994",Manual,₹7.30 Lakh,Bangalore
Skoda Rapid STYLE 1.5 TDI AT,Rapid STYLE 1.5 TDI AT,Skoda,2017,Diesel,"62,834",Automatic,₹8.82 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2011,Petrol,"1,09,991",Manual,₹2.01 Lakh,Bangalore
Tata NEXON XZA PLUS (O) PETROL DUAL TONE,NEXON XZA PLUS (O) PETROL DUAL TONE,Tata,2020,Petrol,"59,046",Automatic,₹10.47 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 DIESEL,Creta SX PLUS AT 1.6 DIESEL,Hyundai,2015,Diesel,"1,06,215",Automatic,₹8.35 Lakh,Bangalore
Hyundai VENUE SX 1.0 (O) TURBO IMT,VENUE SX 1.0 (O) TURBO IMT,Hyundai,2021,Petrol,"17,981",Manual,₹10.60 Lakh,Bangalore
Renault Duster 110 PS RXZ 4X2 AMT DIESEL,Duster 110 PS RXZ 4X2 AMT DIESEL,Renault,2019,Diesel,"69,084",Automatic,₹8.92 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2016,Petrol,"1,11,638",Manual,₹5.25 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2015,Petrol,"48,627",Automatic,₹5.65 Lakh,Bangalore
Renault Duster RXS 1.5 PETROL MT,Duster RXS 1.5 PETROL MT,Renault,2020,Petrol,"26,233",Manual,₹8.00 Lakh,Bangalore
Hyundai i10 MAGNA 1.2,i10 MAGNA 1.2,Hyundai,2011,Petrol,"43,583",Manual,₹2.69 Lakh,Bangalore
Tata ALTROZ XZ PETROL,ALTROZ XZ PETROL,Tata,2020,Petrol,"34,901",Manual,₹7.34 Lakh,Bangalore
Jeep Compass LIMITED (O) 1.4 PETROL AT BLACK PACK,Compass LIMITED (O) 1.4 PETROL AT BLACK PACK,Jeep,2017,Petrol,"69,429",Automatic,₹12.69 Lakh,Bangalore
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2013,Petrol,"59,700",Manual,₹4.31 Lakh,Bangalore
Honda WR-V 1.2L I-VTEC VX MT,WR-V 1.2L I-VTEC VX MT,Honda,2020,Petrol,"74,928",Manual,₹8.06 Lakh,Bangalore
Hyundai i20 ASTA 1.4 CRDI,i20 ASTA 1.4 CRDI,Hyundai,2012,Diesel,"1,15,681",Manual,₹3.79 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2020,Petrol,"38,494",Automatic,₹5.05 Lakh,Bangalore
Mahindra XUV500 W10,XUV500 W10,Mahindra,2015,Diesel,"75,492",Manual,₹9.11 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2021,Petrol,"3,748",Manual,₹4.84 Lakh,Bangalore
Hyundai VENUE SX 1.0 (O) TURBO IMT,VENUE SX 1.0 (O) TURBO IMT,Hyundai,2022,Petrol,"21,422",Manual,₹11.27 Lakh,Bangalore
Maruti Vitara Brezza VDI (O),Vitara Brezza VDI (O),Maruti,2016,Diesel,"80,227",Manual,₹6.07 Lakh,Bangalore
Hyundai i20 SPORTZ 1.4 CRDI,i20 SPORTZ 1.4 CRDI,Hyundai,2014,Diesel,"1,02,555",Manual,₹4.32 Lakh,Bangalore
Maruti Celerio X ZXI (O) AMT,Celerio X ZXI (O) AMT,Maruti,2019,Petrol,"27,215",Automatic,₹5.05 Lakh,Bangalore
Jeep Compass LONGITUDE PLUS 1.4 PETROL AT,Compass LONGITUDE PLUS 1.4 PETROL AT,Jeep,2018,Petrol,"42,770",Automatic,₹14.24 Lakh,Bangalore
Jeep Compass LIMITED (O) 2.0 DIESEL,Compass LIMITED (O) 2.0 DIESEL,Jeep,2019,Diesel,"92,908",Manual,₹14.61 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"1,10,669",Manual,₹3.32 Lakh,Bangalore
Maruti Celerio ZXI,Celerio ZXI,Maruti,2018,Petrol,"41,806",Manual,₹4.70 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX,Verna 1.6 VTVT SX,Hyundai,2018,Petrol,"60,087",Manual,₹7.97 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC X,Jazz 1.2L I-VTEC X,Honda,2012,Petrol,"35,444",Manual,₹3.67 Lakh,Bangalore
Hyundai Santro Xing GLS,Santro Xing GLS,Hyundai,2011,Petrol,"55,224",Manual,₹2.45 Lakh,Bangalore
Hyundai i10 SPORTZ 1.1,i10 SPORTZ 1.1,Hyundai,2016,Petrol,"48,427",Manual,₹3.86 Lakh,Bangalore
Maruti New Wagon-R VXI 1.0 AMT,New Wagon-R VXI 1.0 AMT,Maruti,2019,Petrol,"67,526",Automatic,₹5.23 Lakh,Bangalore
Maruti Vitara Brezza ZDI,Vitara Brezza ZDI,Maruti,2016,Diesel,"91,544",Manual,₹7.54 Lakh,Bangalore
Hyundai Creta SX (O) 1.4 TURBO DCT,Creta SX (O) 1.4 TURBO DCT,Hyundai,2020,Petrol,"32,794",Automatic,₹15.15 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2011,Petrol,"34,408",Manual,₹2.71 Lakh,Bangalore
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2020,Petrol,"36,093",Automatic,₹12.14 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.4 CRDI (O),Elite i20 ASTA 1.4 CRDI (O),Hyundai,2016,Diesel,"76,454",Manual,₹6.47 Lakh,Bangalore
Tata NEXON XZ PLUS (HS) DIESEL,NEXON XZ PLUS (HS) DIESEL,Tata,2022,Diesel,"31,035",Manual,₹11.52 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"18,462",Automatic,₹6.98 Lakh,Bangalore
Mahindra XUV300 W4 1.2 PETROL,XUV300 W4 1.2 PETROL,Mahindra,2020,Petrol,"19,881",Manual,₹8.03 Lakh,Bangalore
Maruti Wagon R Stingray VXI,Wagon R Stingray VXI,Maruti,2013,Petrol,"97,830",Manual,₹3.03 Lakh,Bangalore
Maruti Ciaz ZXI+,Ciaz ZXI+,Maruti,2015,Petrol,"25,381",Manual,₹6.39 Lakh,Bangalore
Maruti Celerio VXI,Celerio VXI,Maruti,2014,Petrol,"96,979",Manual,₹3.23 Lakh,Bangalore
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2013,Petrol,"1,06,215",Manual,₹4.11 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2014,Petrol,"99,832",Manual,₹2.55 Lakh,Bangalore
Tata Tiago XZ PLUS PETROL,Tiago XZ PLUS PETROL,Tata,2020,Petrol,"23,692",Manual,₹6.25 Lakh,Bangalore
Mahindra XUV300 W6 1.2 PETROL AMT,XUV300 W6 1.2 PETROL AMT,Mahindra,2022,Petrol,"14,205",Automatic,₹9.98 Lakh,Bangalore
Tata Zest XMS PETROL,Zest XMS PETROL,Tata,2016,Petrol,"80,078",Manual,₹4.40 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX (O) AT,Verna 1.6 VTVT SX (O) AT,Hyundai,2019,Petrol,"49,820",Automatic,₹10.24 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2013,Petrol,"1,03,965",Manual,₹4.80 Lakh,Bangalore
Maruti IGNIS ZETA 1.2 AMT,IGNIS ZETA 1.2 AMT,Maruti,2017,Petrol,"68,890",Automatic,₹5.53 Lakh,Bangalore
Hyundai Eon ERA PLUS (O),Eon ERA PLUS (O),Hyundai,2017,Petrol,"36,950",Manual,₹3.22 Lakh,Bangalore
Volkswagen Vento HIGHLINE PETROL AT,Vento HIGHLINE PETROL AT,Volkswagen,2016,Petrol,"80,842",Automatic,₹6.76 Lakh,Bangalore
Renault Kwid RXT 0.8,Kwid RXT 0.8,Renault,2017,Petrol,"48,581",Manual,₹3.04 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX,Amaze 1.2L I-VTEC VX,Honda,2014,Petrol,"1,09,589",Manual,₹3.66 Lakh,Bangalore
Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ciaz ALPHA 1.5 SHVS PETROL,Maruti,2020,Petrol,"52,878",Manual,₹8.00 Lakh,Bangalore
Jeep Compass LONGITUDE 2.0 DIESEL,Compass LONGITUDE 2.0 DIESEL,Jeep,2018,Diesel,"63,398",Manual,₹14.27 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT (O),Kwid CLIMBER 1.0 AMT (O),Renault,2020,Petrol,"18,336",Automatic,₹4.84 Lakh,Bangalore
Tata Tiago XT PETROL,Tiago XT PETROL,Tata,2017,Petrol,"28,606",Manual,₹4.55 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2017,Petrol,"45,079",Manual,₹3.45 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2011,Petrol,"79,484",Manual,₹2.67 Lakh,Bangalore
Renault Kwid CLIMBER 1.0,Kwid CLIMBER 1.0,Renault,2019,Petrol,"46,779",Manual,₹3.62 Lakh,Bangalore
Maruti Swift VXI AMT,Swift VXI AMT,Maruti,2018,Petrol,"57,341",Automatic,₹6.20 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX,Verna 1.6 VTVT SX,Hyundai,2018,Petrol,"44,659",Manual,₹8.34 Lakh,Bangalore
Hyundai NEW I20 ASTA (O) 1.2 AT,NEW I20 ASTA (O) 1.2 AT,Hyundai,2022,Petrol,"12,885",Automatic,₹11.03 Lakh,Bangalore
Maruti Swift ZXI PLUS AMT DUAL TONE,Swift ZXI PLUS AMT DUAL TONE,Maruti,2022,Petrol,"31,459",Automatic,₹8.51 Lakh,Bangalore
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2022,Petrol,"34,474",Manual,₹7.75 Lakh,Bangalore
Hyundai i20 SPORTZ (O) 1.2,i20 SPORTZ (O) 1.2,Hyundai,2011,Petrol,"65,841",Manual,₹3.06 Lakh,Bangalore
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2011,Petrol,"91,035",Manual,₹2.60 Lakh,Bangalore
Ford Ecosport TITANIUM 1.5L PETROL AT,Ecosport TITANIUM 1.5L PETROL AT,Ford,2016,Petrol,"50,785",Automatic,₹7.04 Lakh,Bangalore
Hyundai i20 SPORTZ 1.4 CRDI,i20 SPORTZ 1.4 CRDI,Hyundai,2012,Diesel,"83,337",Manual,₹3.69 Lakh,Bangalore
Hyundai VENUE SX PLUS 1.0 TURBO DCT,VENUE SX PLUS 1.0 TURBO DCT,Hyundai,2019,Petrol,"44,309",Automatic,₹9.64 Lakh,Bangalore
Ford Ecosport TREND 1.5L PETROL,Ecosport TREND 1.5L PETROL,Ford,2016,Petrol,"77,820",Manual,₹6.08 Lakh,Bangalore
Renault Kwid RXT 0.8,Kwid RXT 0.8,Renault,2017,Petrol,"33,582",Manual,₹3.54 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 (O),Kwid CLIMBER 1.0 (O),Renault,2019,Petrol,"24,330",Manual,₹4.56 Lakh,Bangalore
Hyundai Creta SX (O) 1.6 DIESEL,Creta SX (O) 1.6 DIESEL,Hyundai,2018,Diesel,"40,746",Manual,₹12.39 Lakh,Bangalore
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2018,Petrol,"85,702",Manual,₹8.35 Lakh,Bangalore
Hyundai i10 MAGNA 1.2,i10 MAGNA 1.2,Hyundai,2011,Petrol,"1,30,587",Manual,₹2.18 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 (O),Kwid CLIMBER 1.0 (O),Renault,2021,Petrol,"41,535",Manual,₹4.62 Lakh,Bangalore
Skoda KUSHAQ STYLE 1.5L TSI MT,KUSHAQ STYLE 1.5L TSI MT,Skoda,2021,Petrol,"38,566",Manual,₹14.83 Lakh,Bangalore
Renault Duster RXS CVT,Duster RXS CVT,Renault,2017,Petrol,"61,457",Automatic,₹6.45 Lakh,Bangalore
Maruti Celerio ZXI PLUS AGS,Celerio ZXI PLUS AGS,Maruti,2021,Petrol,"45,807",Automatic,₹6.71 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.2 PETROL AMT,XUV300 W8 (O) 1.2 PETROL AMT,Mahindra,2022,Petrol,"11,682",Automatic,₹12.25 Lakh,Bangalore
Hyundai Creta SX (O) EXECUTIVE 1.6 PETROL,Creta SX (O) EXECUTIVE 1.6 PETROL,Hyundai,2019,Petrol,"48,476",Manual,₹11.18 Lakh,Bangalore
Hyundai Elite i20 SPORTZ 1.2,Elite i20 SPORTZ 1.2,Hyundai,2016,Petrol,"36,748",Manual,₹6.38 Lakh,Bangalore
Maruti Celerio X VXI (O),Celerio X VXI (O),Maruti,2018,Petrol,"39,995",Manual,₹3.81 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"36,365",Automatic,₹6.63 Lakh,Bangalore
Renault TRIBER RXL MT,TRIBER RXL MT,Renault,2019,Petrol,"50,945",Manual,₹5.81 Lakh,Bangalore
Hyundai AURA SX 1.2 (O),AURA SX 1.2 (O),Hyundai,2020,Petrol,"41,269",Manual,₹7.12 Lakh,Bangalore
Maruti Dzire ZXI AMT,Dzire ZXI AMT,Maruti,2019,Petrol,"28,533",Automatic,₹7.18 Lakh,Bangalore
